from,open,close,min,max,volume,fib_1,fib_2,fib_3,fib_4,fib_5,prediction
2023-08-01 19:19:00,1.075705,1.075915,1.075705,1.075915,0,0.07591499999999995,0.07570499999999991,-0.9241550000000001,-1.924035,-3.923795,1.075555
2023-08-01 19:20:00,1.075905,1.075665,1.075615,1.075915,0,0.0756650000000001,0.07591499999999995,-0.9242950000000001,-1.924155,-3.924035,1.075545
2023-08-01 19:21:00,1.075665,1.075515,1.075495,1.075695,0,0.075515,0.0756650000000001,-0.924085,-1.924295,-3.924155,1.075445
2023-08-01 19:22:00,1.075535,1.075255,1.075235,1.075535,0,0.07525500000000007,0.075515,-0.9243349999999999,-1.924085,-3.924295,1.075345
2023-08-01 19:23:00,1.075255,1.075265,1.075215,1.075305,0,0.07526499999999992,0.07525500000000007,-0.924485,-1.924335,-3.924085,1.075105
2023-08-01 19:24:00,1.075265,1.075555,1.075255,1.075555,0,0.07555500000000004,0.07526499999999992,-0.9247449999999999,-1.924485,-3.924335,1.075165
2023-08-01 19:25:00,1.075545,1.075545,1.075545,1.075695,0,0.07554499999999997,0.07555500000000004,-0.9247350000000001,-1.924745,-3.924485,1.075285
2023-08-01 19:26:00,1.075545,1.075445,1.075425,1.075555,0,0.07544499999999998,0.07554499999999997,-0.924445,-1.924735,-3.9247449999999997,1.075105
2023-08-01 19:27:00,1.075425,1.075345,1.075335,1.075485,0,0.075345,0.07544499999999998,-0.924455,-1.924445,-3.924735,1.074985
2023-08-01 19:28:00,1.075355,1.075105,1.075095,1.075395,0,0.07510499999999998,0.075345,-0.924555,-1.924455,-3.924445,1.074995
2023-08-01 19:29:00,1.075155,1.075165,1.075135,1.075295,0,0.07516499999999993,0.07510499999999998,-0.924655,-1.924555,-3.924455,1.075085
2023-08-01 19:30:00,1.075165,1.075285,1.075165,1.075295,0,0.07528500000000005,0.07516499999999993,-0.924895,-1.924655,-3.924555,1.074835
2023-08-01 19:31:00,1.075275,1.075105,1.075055,1.075295,0,0.07510499999999998,0.07528500000000005,-0.9248350000000001,-1.924895,-3.924655,1.074905
2023-08-01 19:32:00,1.075105,1.074985,1.074975,1.075135,0,0.07498500000000008,0.07510499999999998,-0.924715,-1.924835,-3.9248950000000002,1.074725
2023-08-01 19:33:00,1.075015,1.074995,1.074975,1.075055,0,0.07499499999999992,0.07498500000000008,-0.924895,-1.924715,-3.924835,1.074725
2023-08-01 19:34:00,1.074985,1.075085,1.074955,1.075095,0,0.07508500000000007,0.07499499999999992,-0.9250149999999999,-1.924895,-3.924715,1.074585
2023-08-01 19:35:00,1.075085,1.074835,1.074785,1.075095,0,0.07483499999999998,0.07508500000000007,-0.9250050000000001,-1.925015,-3.9248950000000002,1.074535
2023-08-01 19:36:00,1.074835,1.074905,1.074655,1.074905,0,0.074905,0.07483499999999998,-0.9249149999999999,-1.925005,-3.925015,1.074385
2023-08-01 19:37:00,1.074945,1.074725,1.074705,1.074955,0,0.07472499999999993,0.074905,-0.925165,-1.924915,-3.925005,1.074445
2023-08-01 19:38:00,1.074715,1.074725,1.074645,1.074755,0,0.07472499999999993,0.07472499999999993,-0.925095,-1.925165,-3.924915,1.074555
2023-08-01 19:39:00,1.074705,1.074585,1.074585,1.074725,0,0.0745849999999999,0.07472499999999993,-0.9252750000000001,-1.925095,-3.925165,1.074625
2023-08-01 19:40:00,1.074585,1.074535,1.074455,1.074585,0,0.07453500000000002,0.0745849999999999,-0.9252750000000001,-1.925275,-3.925095,1.074795
2023-08-01 19:41:00,1.074535,1.074385,1.074375,1.074535,0,0.07438499999999992,0.07453500000000002,-0.9254150000000001,-1.925275,-3.925275,1.074865
2023-08-01 19:42:00,1.074385,1.074445,1.074385,1.074505,0,0.0744450000000001,0.07438499999999992,-0.925465,-1.925415,-3.925275,1.074715
2023-08-01 19:43:00,1.074445,1.074555,1.074445,1.074585,0,0.07455499999999993,0.0744450000000001,-0.9256150000000001,-1.925465,-3.925415,1.074685
2023-08-01 19:44:00,1.074555,1.074625,1.074525,1.074625,0,0.07462499999999994,0.07455499999999993,-0.9255549999999999,-1.925615,-3.925465,1.074645
2023-08-01 19:45:00,1.074635,1.074795,1.074625,1.074795,0,0.07479499999999994,0.07462499999999994,-0.9254450000000001,-1.925555,-3.925615,1.074645
2023-08-01 19:46:00,1.074805,1.074865,1.074775,1.074885,0,0.07486499999999996,0.07479499999999994,-0.9253750000000001,-1.925445,-3.925555,1.074495
2023-08-01 19:47:00,1.074905,1.074715,1.074715,1.074935,0,0.07471500000000009,0.07486499999999996,-0.925205,-1.925375,-3.925445,1.074385
2023-08-01 19:48:00,1.074715,1.074685,1.074655,1.074785,0,0.07468499999999989,0.07471500000000009,-0.925135,-1.925205,-3.925375,1.074335
2023-08-01 19:49:00,1.074655,1.074645,1.074615,1.074745,0,0.07464500000000007,0.07468499999999989,-0.9252849999999999,-1.925135,-3.925205,1.074225
2023-08-01 19:50:00,1.074635,1.074645,1.074595,1.074675,0,0.07464500000000007,0.07464500000000007,-0.9253150000000001,-1.925285,-3.925135,1.074105
2023-08-01 19:51:00,1.074645,1.074495,1.074455,1.074675,0,0.07449499999999998,0.07464500000000007,-0.9253549999999999,-1.925315,-3.9252849999999997,1.074165
2023-08-01 19:52:00,1.074495,1.074385,1.074385,1.074495,0,0.07438499999999992,0.07449499999999998,-0.9253549999999999,-1.925355,-3.9253150000000003,1.074175
2023-08-01 19:53:00,1.074385,1.074335,1.074315,1.074395,0,0.07433500000000004,0.07438499999999992,-0.925505,-1.925355,-3.9253549999999997,1.074185
2023-08-01 19:54:00,1.074335,1.074225,1.074175,1.074335,0,0.07422499999999999,0.07433500000000004,-0.9256150000000001,-1.925505,-3.9253549999999997,1.074145
2023-08-01 19:55:00,1.074215,1.074105,1.074055,1.074215,0,0.07410500000000009,0.07422499999999999,-0.925665,-1.925615,-3.9255050000000002,1.074035
2023-08-01 19:56:00,1.074115,1.074165,1.074115,1.074185,0,0.07416500000000004,0.07410500000000009,-0.925775,-1.925665,-3.925615,1.074145
2023-08-01 19:57:00,1.074155,1.074175,1.074125,1.074215,0,0.0741750000000001,0.07416500000000004,-0.9258949999999999,-1.925775,-3.925665,1.074235
2023-08-01 19:58:00,1.074175,1.074185,1.074145,1.074275,0,0.07418499999999995,0.0741750000000001,-0.925835,-1.925895,-3.925775,1.074235
2023-08-01 19:59:00,1.074195,1.074145,1.074085,1.074205,0,0.0741449999999999,0.07418499999999995,-0.9258249999999999,-1.925835,-3.9258949999999997,1.074175
2023-08-01 20:00:00,1.074045,1.074035,1.073975,1.074075,0,0.07403500000000007,0.0741449999999999,-0.925815,-1.925825,-3.925835,1.074125
2023-08-01 20:01:00,1.074045,1.074145,1.074015,1.074185,0,0.0741449999999999,0.07403500000000007,-0.9258550000000001,-1.925815,-3.9258249999999997,1.073995
2023-08-01 20:02:00,1.074145,1.074235,1.074135,1.074305,0,0.07423500000000005,0.0741449999999999,-0.9259649999999999,-1.925855,-3.925815,1.074005
2023-08-01 20:03:00,1.074225,1.074235,1.074155,1.074265,0,0.07423500000000005,0.07423500000000005,-0.9258550000000001,-1.925965,-3.9258550000000003,1.074005
2023-08-01 20:04:00,1.074235,1.074175,1.074155,1.074235,0,0.0741750000000001,0.07423500000000005,-0.925765,-1.925855,-3.9259649999999997,1.074125
2023-08-01 20:05:00,1.074195,1.074125,1.074095,1.074305,0,0.074125,0.0741750000000001,-0.925765,-1.925765,-3.9258550000000003,1.074105
2023-08-01 20:06:00,1.074125,1.073995,1.073995,1.074165,0,0.07399500000000003,0.074125,-0.9258249999999999,-1.925765,-3.925765,1.074115
2023-08-01 20:07:00,1.073945,1.074005,1.073905,1.074055,0,0.0740050000000001,0.07399500000000003,-0.925875,-1.925825,-3.925765,1.074015
2023-08-01 20:08:00,1.074005,1.074005,1.073935,1.074065,0,0.0740050000000001,0.0740050000000001,-0.926005,-1.925875,-3.9258249999999997,1.074175
2023-08-01 20:09:00,1.074005,1.074125,1.073965,1.074175,0,0.074125,0.0740050000000001,-0.9259949999999999,-1.926005,-3.925875,1.074305
2023-08-01 20:10:00,1.074125,1.074105,1.074045,1.074145,0,0.07410500000000009,0.074125,-0.9259949999999999,-1.925995,-3.926005,1.074385
2023-08-01 20:11:00,1.074105,1.074115,1.074065,1.074165,0,0.07411499999999993,0.07410500000000009,-0.925875,-1.925995,-3.925995,1.074465
2023-08-01 20:12:00,1.074105,1.074015,1.073975,1.074185,0,0.07401499999999994,0.07411499999999993,-0.9258949999999999,-1.925875,-3.925995,1.074575
2023-08-01 20:13:00,1.074015,1.074175,1.073985,1.074195,0,0.0741750000000001,0.07401499999999994,-0.9258850000000001,-1.925895,-3.925875,1.074465
2023-08-01 20:14:00,1.074155,1.074305,1.074045,1.074315,0,0.07430500000000007,0.0741750000000001,-0.9259850000000001,-1.925885,-3.9258949999999997,1.074515
2023-08-01 20:15:00,1.074295,1.074385,1.074275,1.074385,0,0.07438499999999992,0.07430500000000007,-0.9258249999999999,-1.925985,-3.925885,1.074475
2023-08-01 20:16:00,1.074375,1.074465,1.074315,1.074465,0,0.074465,0.07438499999999992,-0.9256949999999999,-1.925825,-3.925985,1.074395
2023-08-01 20:17:00,1.074465,1.074575,1.074445,1.074605,0,0.07457500000000006,0.074465,-0.9256150000000001,-1.925695,-3.9258249999999997,1.074405
2023-08-01 20:18:00,1.074575,1.074465,1.074425,1.074575,0,0.074465,0.07457500000000006,-0.925535,-1.925615,-3.925695,1.074275
2023-08-01 20:19:00,1.074445,1.074515,1.074405,1.074515,0,0.07451500000000011,0.074465,-0.9254249999999999,-1.925535,-3.925615,1.074215
2023-08-01 20:20:00,1.074515,1.074475,1.074425,1.074595,0,0.07447500000000007,0.07451500000000011,-0.925535,-1.925425,-3.925535,1.074195
2023-08-01 20:21:00,1.074475,1.074395,1.074365,1.074495,0,0.07439499999999999,0.07447500000000007,-0.9254849999999999,-1.925535,-3.9254249999999997,1.074185
2023-08-01 20:22:00,1.074385,1.074405,1.074375,1.074445,0,0.07440500000000005,0.07439499999999999,-0.9255249999999999,-1.925485,-3.925535,1.074015
2023-08-01 20:23:00,1.074395,1.074275,1.074275,1.074425,0,0.07427500000000009,0.07440500000000005,-0.925605,-1.925525,-3.925485,1.073915
2023-08-01 20:24:00,1.074285,1.074215,1.074185,1.074335,0,0.07421499999999992,0.07427500000000009,-0.925595,-1.925605,-3.925525,1.074005
2023-08-01 20:25:00,1.074215,1.074195,1.074195,1.074295,0,0.07419500000000001,0.07421499999999992,-0.9257249999999999,-1.925595,-3.925605,1.074065
2023-08-01 20:26:00,1.074215,1.074185,1.074115,1.074225,0,0.07418499999999995,0.07419500000000001,-0.9257850000000001,-1.925725,-3.925595,1.074025
2023-08-01 20:27:00,1.074195,1.074015,1.074015,1.074205,0,0.07401499999999994,0.07418499999999995,-0.925805,-1.925785,-3.925725,1.074065
2023-08-01 20:28:00,1.074005,1.073915,1.073915,1.074105,0,0.07391499999999995,0.07401499999999994,-0.925815,-1.925805,-3.9257850000000003,1.074035
2023-08-01 20:29:00,1.073935,1.074005,1.073905,1.074085,0,0.0740050000000001,0.07391499999999995,-0.9259850000000001,-1.925815,-3.925805,1.074035
2023-08-01 20:30:00,1.074005,1.074065,1.073925,1.074075,0,0.07406500000000005,0.0740050000000001,-0.926085,-1.925985,-3.925815,1.074125
2023-08-01 20:31:00,1.074065,1.074025,1.073895,1.074065,0,0.07402500000000001,0.07406500000000005,-0.9259949999999999,-1.926085,-3.925985,1.074085
2023-08-01 20:32:00,1.074015,1.074065,1.073975,1.074095,0,0.07406500000000005,0.07402500000000001,-0.925935,-1.925995,-3.926085,1.074205
2023-08-01 20:33:00,1.074065,1.074035,1.074035,1.074125,0,0.07403500000000007,0.07406500000000005,-0.925975,-1.925935,-3.925995,1.074255
2023-08-01 20:34:00,1.074035,1.074035,1.073965,1.074055,0,0.07403500000000007,0.07403500000000007,-0.925935,-1.925975,-3.925935,1.074175
2023-08-01 20:35:00,1.074045,1.074125,1.074035,1.074185,0,0.074125,0.07403500000000007,-0.9259649999999999,-1.925935,-3.925975,1.074005
2023-08-01 20:36:00,1.074135,1.074085,1.074055,1.074195,0,0.07408499999999996,0.074125,-0.9259649999999999,-1.925965,-3.925935,1.074015
2023-08-01 20:37:00,1.074075,1.074205,1.074065,1.074225,0,0.07420500000000008,0.07408499999999996,-0.925875,-1.925965,-3.9259649999999997,1.073935
2023-08-01 20:38:00,1.074225,1.074255,1.074155,1.074255,0,0.07425499999999996,0.07420500000000008,-0.925915,-1.925875,-3.9259649999999997,1.073955
2023-08-01 20:39:00,1.074245,1.074175,1.074125,1.074275,0,0.0741750000000001,0.07425499999999996,-0.9257949999999999,-1.925915,-3.925875,1.073935
2023-08-01 20:40:00,1.074155,1.074005,1.074005,1.074175,0,0.0740050000000001,0.0741750000000001,-0.925745,-1.925795,-3.925915,1.073925
2023-08-01 20:41:00,1.074015,1.074015,1.073935,1.074015,0,0.07401499999999994,0.0740050000000001,-0.9258249999999999,-1.925745,-3.925795,1.073755
2023-08-01 20:42:00,1.074025,1.073935,1.073895,1.074025,0,0.07393500000000008,0.07401499999999994,-0.9259949999999999,-1.925825,-3.925745,1.073795
2023-08-01 20:43:00,1.073925,1.073955,1.073895,1.074015,0,0.07395499999999999,0.07393500000000008,-0.9259850000000001,-1.925995,-3.9258249999999997,1.073845
2023-08-01 20:44:00,1.073965,1.073935,1.073825,1.073975,0,0.07393500000000008,0.07395499999999999,-0.9260649999999999,-1.925985,-3.925995,1.074025
2023-08-01 20:45:00,1.073925,1.073925,1.073875,1.073965,0,0.07392500000000002,0.07393500000000008,-0.926045,-1.926065,-3.925985,1.074155
2023-08-01 20:46:00,1.073935,1.073755,1.073745,1.073935,0,0.07375500000000001,0.07392500000000002,-0.9260649999999999,-1.926045,-3.926065,1.074205
2023-08-01 20:47:00,1.073745,1.073795,1.073685,1.073815,0,0.07379500000000005,0.07375500000000001,-0.926075,-1.926065,-3.9260450000000002,1.074135
2023-08-01 20:48:00,1.073795,1.073845,1.073755,1.073895,0,0.07384499999999994,0.07379500000000005,-0.926245,-1.926075,-3.926065,1.074235
2023-08-01 20:49:00,1.073855,1.074025,1.073835,1.074025,0,0.07402500000000001,0.07384499999999994,-0.926205,-1.926245,-3.926075,1.074195
2023-08-01 20:50:00,1.074025,1.074155,1.073995,1.074195,0,0.07415499999999997,0.07402500000000001,-0.9261550000000001,-1.926205,-3.9262449999999998,1.074255
2023-08-01 20:51:00,1.074185,1.074205,1.074095,1.074215,0,0.07420500000000008,0.07415499999999997,-0.925975,-1.926155,-3.926205,1.074225
2023-08-01 20:52:00,1.074205,1.074135,1.074115,1.074225,0,0.07413500000000006,0.07420500000000008,-0.925845,-1.925975,-3.926155,1.074075
2023-08-01 20:53:00,1.074145,1.074235,1.074135,1.074235,0,0.07423500000000005,0.07413500000000006,-0.9257949999999999,-1.925845,-3.925975,1.073995
2023-08-01 20:54:00,1.074235,1.074195,1.074145,1.074245,0,0.07419500000000001,0.07423500000000005,-0.9258649999999999,-1.925795,-3.925845,1.073955
2023-08-01 20:55:00,1.074215,1.074255,1.074185,1.074275,0,0.07425499999999996,0.07419500000000001,-0.925765,-1.925865,-3.925795,1.074045
2023-08-01 20:56:00,1.074245,1.074225,1.074205,1.074295,0,0.07422499999999999,0.07425499999999996,-0.925805,-1.925765,-3.925865,1.074205
2023-08-01 20:57:00,1.074225,1.074075,1.074065,1.074265,0,0.07407499999999989,0.07422499999999999,-0.925745,-1.925805,-3.925765,1.074235
2023-08-01 20:58:00,1.074075,1.073995,1.073985,1.074155,0,0.07399500000000003,0.07407499999999989,-0.925775,-1.925745,-3.925805,1.074265
2023-08-01 20:59:00,1.073985,1.073955,1.073895,1.073995,0,0.07395499999999999,0.07399500000000003,-0.9259250000000001,-1.925775,-3.925745,1.074315
2023-08-01 21:00:00,1.073895,1.074045,1.073865,1.074075,0,0.07404499999999992,0.07395499999999999,-0.926005,-1.925925,-3.925775,1.074295
2023-08-01 21:01:00,1.074105,1.074205,1.074095,1.074265,0,0.07420500000000008,0.07404499999999992,-0.926045,-1.926005,-3.9259250000000003,1.074245
2023-08-01 21:02:00,1.074205,1.074235,1.074185,1.074255,0,0.07423500000000005,0.07420500000000008,-0.9259550000000001,-1.926045,-3.926005,1.074305
2023-08-01 21:03:00,1.074245,1.074265,1.074245,1.074325,0,0.07426500000000003,0.07423500000000005,-0.9257949999999999,-1.925955,-3.9260450000000002,1.074365
2023-08-01 21:04:00,1.074265,1.074315,1.074175,1.074315,0,0.07431499999999991,0.07426500000000003,-0.925765,-1.925795,-3.925955,1.074105
2023-08-01 21:05:00,1.074285,1.074295,1.074235,1.074355,0,0.074295,0.07431499999999991,-0.925735,-1.925765,-3.925795,1.074005
2023-08-01 21:06:00,1.074305,1.074245,1.074225,1.074315,0,0.0742449999999999,0.074295,-0.9256850000000001,-1.925735,-3.925765,1.074275
2023-08-01 21:07:00,1.074245,1.074305,1.074235,1.074315,0,0.07430500000000007,0.0742449999999999,-0.925705,-1.925685,-3.925735,1.074335
2023-08-01 21:08:00,1.074315,1.074365,1.074285,1.074415,0,0.07436500000000001,0.07430500000000007,-0.9257550000000001,-1.925705,-3.925685,1.074355
2023-08-01 21:09:00,1.074365,1.074105,1.074075,1.074365,0,0.07410500000000009,0.07436500000000001,-0.9256949999999999,-1.925755,-3.925705,1.074345
2023-08-01 21:10:00,1.074095,1.074005,1.073995,1.074235,0,0.0740050000000001,0.07410500000000009,-0.925635,-1.925695,-3.925755,1.074485
2023-08-01 21:11:00,1.074015,1.074275,1.073975,1.074275,0,0.07427500000000009,0.0740050000000001,-0.9258949999999999,-1.925635,-3.925695,1.074675
2023-08-01 21:12:00,1.074275,1.074335,1.074185,1.074335,0,0.07433500000000004,0.07427500000000009,-0.9259949999999999,-1.925895,-3.9256349999999998,1.074685
2023-08-01 21:13:00,1.074325,1.074355,1.074285,1.074425,0,0.07435499999999995,0.07433500000000004,-0.9257249999999999,-1.925995,-3.9258949999999997,1.074755
2023-08-01 21:14:00,1.074355,1.074345,1.074345,1.074415,0,0.0743450000000001,0.07435499999999995,-0.925665,-1.925725,-3.925995,1.074755
2023-08-01 21:15:00,1.074345,1.074485,1.074315,1.074485,0,0.07448499999999991,0.0743450000000001,-0.925645,-1.925665,-3.925725,1.074775
2023-08-01 21:16:00,1.074465,1.074675,1.074465,1.074675,0,0.07467500000000005,0.07448499999999991,-0.9256549999999999,-1.925645,-3.925665,1.074775
2023-08-01 21:17:00,1.074675,1.074685,1.074615,1.074805,0,0.07468499999999989,0.07467500000000005,-0.9255150000000001,-1.925655,-3.9256450000000003,1.074875
2023-08-01 21:18:00,1.074675,1.074755,1.074675,1.074775,0,0.0747549999999999,0.07468499999999989,-0.925325,-1.925515,-3.925655,1.074925
2023-08-01 21:19:00,1.074755,1.074755,1.074745,1.074875,0,0.0747549999999999,0.0747549999999999,-0.9253150000000001,-1.925325,-3.925515,1.074875
2023-08-01 21:20:00,1.074735,1.074775,1.074715,1.074785,0,0.07477500000000004,0.0747549999999999,-0.9252450000000001,-1.925315,-3.925325,1.074845
2023-08-01 21:21:00,1.074815,1.074775,1.074765,1.074875,0,0.07477500000000004,0.07477500000000004,-0.9252450000000001,-1.925245,-3.9253150000000003,1.074935
2023-08-01 21:22:00,1.074775,1.074875,1.074765,1.074875,0,0.07487500000000002,0.07477500000000004,-0.925225,-1.925245,-3.9252450000000003,1.074855
2023-08-01 21:23:00,1.074875,1.074925,1.074875,1.074955,0,0.07492499999999991,0.07487500000000002,-0.925225,-1.925225,-3.9252450000000003,1.074805
2023-08-01 21:24:00,1.074925,1.074875,1.074855,1.074945,0,0.07487500000000002,0.07492499999999991,-0.925125,-1.925225,-3.925225,1.075015
2023-08-01 21:25:00,1.074885,1.074845,1.074835,1.074985,0,0.07484500000000005,0.07487500000000002,-0.9250750000000001,-1.925125,-3.925225,1.075045
2023-08-01 21:26:00,1.074835,1.074935,1.074815,1.074945,0,0.07493499999999997,0.07484500000000005,-0.925125,-1.925075,-3.925125,1.074735
2023-08-01 21:27:00,1.074935,1.074855,1.074855,1.074935,0,0.0748549999999999,0.07493499999999997,-0.925155,-1.925125,-3.925075,1.074755
2023-08-01 21:28:00,1.074865,1.074805,1.074805,1.074925,0,0.07480500000000001,0.0748549999999999,-0.925065,-1.925155,-3.925125,1.074815
2023-08-01 21:29:00,1.074805,1.075015,1.074805,1.075015,0,0.07501500000000005,0.07480500000000001,-0.9251450000000001,-1.925065,-3.925155,1.074855
2023-08-01 21:30:00,1.075005,1.075045,1.074975,1.075115,0,0.07504500000000003,0.07501500000000005,-0.925195,-1.925145,-3.925065,1.074765
2023-08-01 21:31:00,1.075035,1.074735,1.074735,1.075035,0,0.074735,0.07504500000000003,-0.924985,-1.925195,-3.925145,1.074715
2023-08-01 21:32:00,1.074745,1.074755,1.074675,1.074795,0,0.0747549999999999,0.074735,-0.924955,-1.924985,-3.925195,1.074725
2023-08-01 21:33:00,1.074755,1.074815,1.074755,1.074855,0,0.07481500000000008,0.0747549999999999,-0.925265,-1.924955,-3.924985,1.074685
2023-08-01 21:34:00,1.074805,1.074855,1.074805,1.074955,0,0.0748549999999999,0.07481500000000008,-0.9252450000000001,-1.925265,-3.9249549999999997,1.074745
2023-08-01 21:35:00,1.074855,1.074765,1.074765,1.074875,0,0.07476499999999997,0.0748549999999999,-0.9251849999999999,-1.925245,-3.925265,1.074945
2023-08-01 21:36:00,1.074775,1.074715,1.074675,1.074795,0,0.07471500000000009,0.07476499999999997,-0.9251450000000001,-1.925185,-3.9252450000000003,1.074975
2023-08-01 21:37:00,1.074695,1.074725,1.074675,1.074775,0,0.07472499999999993,0.07471500000000009,-0.925235,-1.925145,-3.925185,1.074945
2023-08-01 21:38:00,1.074725,1.074685,1.074675,1.074785,0,0.07468499999999989,0.07472499999999993,-0.9252849999999999,-1.925235,-3.925145,1.074935
2023-08-01 21:39:00,1.074685,1.074745,1.074645,1.074775,0,0.07474500000000006,0.07468499999999989,-0.9252750000000001,-1.925285,-3.925235,1.074815
2023-08-01 21:40:00,1.074755,1.074945,1.074745,1.074955,0,0.07494500000000004,0.07474500000000006,-0.9253150000000001,-1.925275,-3.9252849999999997,1.074705
2023-08-01 21:41:00,1.074955,1.074975,1.074875,1.074995,0,0.07497500000000001,0.07494500000000004,-0.9252549999999999,-1.925315,-3.925275,1.074695
2023-08-01 21:42:00,1.074975,1.074945,1.074915,1.075015,0,0.07494500000000004,0.07497500000000001,-0.925055,-1.925255,-3.9253150000000003,1.074815
2023-08-01 21:43:00,1.074955,1.074935,1.074915,1.074975,0,0.07493499999999997,0.07494500000000004,-0.925025,-1.925055,-3.925255,1.074935
2023-08-01 21:44:00,1.074945,1.074815,1.074805,1.074975,0,0.07481500000000008,0.07493499999999997,-0.925055,-1.925025,-3.925055,1.074935
2023-08-01 21:45:00,1.074835,1.074705,1.074685,1.074835,0,0.07470500000000002,0.07481500000000008,-0.925065,-1.925055,-3.9250249999999998,1.074895
2023-08-01 21:46:00,1.074705,1.074695,1.074635,1.074705,0,0.07469499999999996,0.07470500000000002,-0.9251849999999999,-1.925065,-3.925055,1.074925
2023-08-01 21:47:00,1.074695,1.074815,1.074685,1.074845,0,0.07481500000000008,0.07469499999999996,-0.925295,-1.925185,-3.925065,1.075035
2023-08-01 21:48:00,1.074825,1.074935,1.074815,1.074935,0,0.07493499999999997,0.07481500000000008,-0.925305,-1.925295,-3.925185,1.075215
2023-08-01 21:49:00,1.074925,1.074935,1.074905,1.074995,0,0.07493499999999997,0.07493499999999997,-0.9251849999999999,-1.925305,-3.925295,1.075245
2023-08-01 21:50:00,1.074955,1.074895,1.074865,1.074965,0,0.07489499999999993,0.07493499999999997,-0.925065,-1.925185,-3.925305,1.075315
2023-08-01 21:51:00,1.074905,1.074925,1.074895,1.075005,0,0.07492499999999991,0.07489499999999993,-0.925065,-1.925065,-3.925185,1.075415
2023-08-01 21:52:00,1.074965,1.075035,1.074945,1.075125,0,0.07503499999999996,0.07492499999999991,-0.9251050000000001,-1.925065,-3.925065,1.075255
2023-08-01 21:53:00,1.075025,1.075215,1.075025,1.075215,0,0.07521500000000003,0.07503499999999996,-0.9250750000000001,-1.925105,-3.925065,1.075215
2023-08-01 21:54:00,1.075205,1.075245,1.075205,1.075335,0,0.075245,0.07521500000000003,-0.924965,-1.925075,-3.9251050000000003,1.075125
2023-08-01 21:55:00,1.075255,1.075315,1.075205,1.075385,0,0.07531500000000002,0.075245,-0.924785,-1.924965,-3.925075,1.075085
2023-08-01 21:56:00,1.075315,1.075415,1.075305,1.075455,0,0.07541500000000001,0.07531500000000002,-0.924755,-1.924785,-3.9249650000000003,1.075035
2023-08-01 21:57:00,1.075415,1.075255,1.075255,1.075415,0,0.07525500000000007,0.07541500000000001,-0.924685,-1.924755,-3.924785,1.075085
2023-08-01 21:58:00,1.075255,1.075215,1.075205,1.075325,0,0.07521500000000003,0.07525500000000007,-0.924585,-1.924685,-3.924755,1.074885
2023-08-01 21:59:00,1.075225,1.075125,1.075105,1.075275,0,0.07512500000000011,0.07521500000000003,-0.9247449999999999,-1.924585,-3.924685,1.074985
2023-08-01 22:00:00,1.075105,1.075085,1.075015,1.075165,0,0.07508500000000007,0.07512500000000011,-0.924785,-1.924745,-3.924585,1.074955
2023-08-01 22:01:00,1.075095,1.075035,1.074975,1.075115,0,0.07503499999999996,0.07508500000000007,-0.9248749999999999,-1.924785,-3.9247449999999997,1.075025
2023-08-01 22:02:00,1.075035,1.075085,1.074995,1.075085,0,0.07508500000000007,0.07503499999999996,-0.9249149999999999,-1.924875,-3.924785,1.075035
2023-08-01 22:03:00,1.075015,1.074885,1.074835,1.075025,0,0.07488500000000009,0.07508500000000007,-0.924965,-1.924915,-3.924875,1.075045
2023-08-01 22:04:00,1.074895,1.074985,1.074885,1.075005,0,0.07498500000000008,0.07488500000000009,-0.9249149999999999,-1.924965,-3.924915,1.075115
2023-08-01 22:05:00,1.074985,1.074955,1.074955,1.075065,0,0.0749550000000001,0.07498500000000008,-0.9251149999999999,-1.924915,-3.9249650000000003,1.075235
2023-08-01 22:06:00,1.074945,1.075025,1.074905,1.075035,0,0.0750249999999999,0.0749550000000001,-0.9250149999999999,-1.925115,-3.924915,1.075315
2023-08-01 22:07:00,1.075025,1.075035,1.074995,1.075115,0,0.07503499999999996,0.0750249999999999,-0.9250449999999999,-1.925015,-3.925115,1.075425
2023-08-01 22:08:00,1.075035,1.075045,1.075015,1.075095,0,0.07504500000000003,0.07503499999999996,-0.9249750000000001,-1.925045,-3.925015,1.075265
2023-08-01 22:09:00,1.075055,1.075115,1.074995,1.075125,0,0.07511500000000004,0.07504500000000003,-0.924965,-1.924975,-3.925045,1.075365
2023-08-01 22:10:00,1.075115,1.075235,1.075095,1.075265,0,0.07523499999999994,0.07511500000000004,-0.924955,-1.924965,-3.924975,1.075365
2023-08-01 22:11:00,1.075245,1.075315,1.075235,1.075375,0,0.07531500000000002,0.07523499999999994,-0.924885,-1.924955,-3.9249650000000003,1.075415
2023-08-01 22:12:00,1.075335,1.075425,1.075325,1.075485,0,0.07542500000000008,0.07531500000000002,-0.9247650000000001,-1.924885,-3.9249549999999997,1.075495
2023-08-01 22:13:00,1.075425,1.075265,1.075265,1.075425,0,0.07526499999999992,0.07542500000000008,-0.924685,-1.924765,-3.9248849999999997,1.075535
2023-08-01 22:14:00,1.075265,1.075365,1.075265,1.075375,0,0.0753649999999999,0.07526499999999992,-0.9245749999999999,-1.924685,-3.924765,1.075485
2023-08-01 22:15:00,1.075365,1.075365,1.075265,1.075395,0,0.0753649999999999,0.0753649999999999,-0.9247350000000001,-1.924575,-3.924685,1.075735
